PartitionKey,RowKey,source,title,description,instructor,level,role,product,duration,rating_count,rating_average,url
ms-learn,5d22ca30-12c5-46f9-a5f3-9d40f16a47be,MS Learn,Create bill of materials in Dynamics 365 Supply Chain Management,"A bill of materials (BOM) defines the components that are required to produce a product. The components can be raw materials, semi-finished products, or ingredients. In some cases, services can be referenced in a BOM. However, BOMs typically describe the material resources that are required. When combined with a route or production flow that describes the operations and resources that are required to build a product, the BOM forms the foundation for calculating the estimated cost of the product.",,intermediate,functional-consultant,dynamics-scm,65,211,4.59,https://docs.microsoft.com/en-us/learn/modules/create-bill-materials-dyn365-supply-chain-mgmt/?WT.mc_id=api_CatalogApi
ms-learn,533687f1-9f1a-4cd5-9eb5-252d06cdecbf,MS Learn,Create bill of materials in Dynamics 365 Supply Chain Management,"A bill of materials (BOM) defines the components that are required to produce a product. The components can be raw materials, semi-finished products, or ingredients. In some cases, services can be referenced in a BOM. However, BOMs typically describe the material resources that are required. When combined with a route or production flow that describes the operations and resources that are required to build a product, the BOM forms the foundation for calculating the estimated cost of the product.",,intermediate,functional-consultant,dynamics-finance-operations,65,211,4.59,https://docs.microsoft.com/en-us/learn/modules/create-bill-materials-dyn365-supply-chain-mgmt/?WT.mc_id=api_CatalogApi
ms-learn,c79392fa-e9e5-4f0d-8624-9261a8148f87,MS Learn,Forecast your cash flow in Dynamics 365 Business Central,"Do you want to have a better insight into your cash flow? If so, then this module is for you. In this module, you can find out how to use the cash flow forecast in Dynamics 365 Business Central to generate predictions of a company’s cash flow. After explaining the cash flow forecast setup, this module then explains how to create cash flow forecasts in addition to demonstrating how to use machine learning in Business Central cash flow forecasting.",,intermediate,functional-consultant,dynamics-365,52,56,4.61,https://docs.microsoft.com/en-us/learn/modules/forecast-cash-flow-dynamics-365-business-central/?WT.mc_id=api_CatalogApi
ms-learn,180cbd39-35d6-41bc-bd0f-d80bdc6c23e9,MS Learn,Forecast your cash flow in Dynamics 365 Business Central,"Do you want to have a better insight into your cash flow? If so, then this module is for you. In this module, you can find out how to use the cash flow forecast in Dynamics 365 Business Central to generate predictions of a company’s cash flow. After explaining the cash flow forecast setup, this module then explains how to create cash flow forecasts in addition to demonstrating how to use machine learning in Business Central cash flow forecasting.",,intermediate,functional-consultant,dynamics-business-central,52,56,4.61,https://docs.microsoft.com/en-us/learn/modules/forecast-cash-flow-dynamics-365-business-central/?WT.mc_id=api_CatalogApi
ms-learn,df72f337-eeac-41d8-88b8-78943deb3b86,MS Learn,Forecast your cash flow in Dynamics 365 Business Central,"Do you want to have a better insight into your cash flow? If so, then this module is for you. In this module, you can find out how to use the cash flow forecast in Dynamics 365 Business Central to generate predictions of a company’s cash flow. After explaining the cash flow forecast setup, this module then explains how to create cash flow forecasts in addition to demonstrating how to use machine learning in Business Central cash flow forecasting.",,intermediate,business-user,dynamics-365,52,56,4.61,https://docs.microsoft.com/en-us/learn/modules/forecast-cash-flow-dynamics-365-business-central/?WT.mc_id=api_CatalogApi
ms-learn,7031585d-28fb-4503-99fc-f5d16c5622b7,MS Learn,Forecast your cash flow in Dynamics 365 Business Central,"Do you want to have a better insight into your cash flow? If so, then this module is for you. In this module, you can find out how to use the cash flow forecast in Dynamics 365 Business Central to generate predictions of a company’s cash flow. After explaining the cash flow forecast setup, this module then explains how to create cash flow forecasts in addition to demonstrating how to use machine learning in Business Central cash flow forecasting.",,intermediate,business-user,dynamics-business-central,52,56,4.61,https://docs.microsoft.com/en-us/learn/modules/forecast-cash-flow-dynamics-365-business-central/?WT.mc_id=api_CatalogApi
ms-learn,d6148581-3c14-402f-81d7-4ece7533a407,MS Learn,Working with Dynamics 365 Sales Insights,"Building a strong, long-term relationship with a customer takes time and effort. Account executives need to communicate with customers on a regular basis and maintain a complete understanding of who that customer is and what they need. This module focuses on Dynamics 365 Embedded Intelligence, which businesses can use to help build those customer relationships by using its features such as the relationship assistant, auto capture and email tracking, and sales insights.",,intermediate,business-user,dynamics-365,92,47,4.77,https://docs.microsoft.com/en-us/learn/modules/working-with-sales-insights/?WT.mc_id=api_CatalogApi
ms-learn,b74322a4-1ef7-4162-9ee3-73c05bfbcb8f,MS Learn,Working with Dynamics 365 Sales Insights,"Building a strong, long-term relationship with a customer takes time and effort. Account executives need to communicate with customers on a regular basis and maintain a complete understanding of who that customer is and what they need. This module focuses on Dynamics 365 Embedded Intelligence, which businesses can use to help build those customer relationships by using its features such as the relationship assistant, auto capture and email tracking, and sales insights.",,intermediate,business-user,dynamics-sales,92,47,4.77,https://docs.microsoft.com/en-us/learn/modules/working-with-sales-insights/?WT.mc_id=api_CatalogApi
ms-learn,ebe28eea-4daa-44ca-a361-3c48545acde1,MS Learn,Working with Dynamics 365 Sales Insights,"Building a strong, long-term relationship with a customer takes time and effort. Account executives need to communicate with customers on a regular basis and maintain a complete understanding of who that customer is and what they need. This module focuses on Dynamics 365 Embedded Intelligence, which businesses can use to help build those customer relationships by using its features such as the relationship assistant, auto capture and email tracking, and sales insights.",,intermediate,functional-consultant,dynamics-365,92,47,4.77,https://docs.microsoft.com/en-us/learn/modules/working-with-sales-insights/?WT.mc_id=api_CatalogApi
ms-learn,9cf59528-2f88-4c73-8e1f-6c794d5acea9,MS Learn,Working with Dynamics 365 Sales Insights,"Building a strong, long-term relationship with a customer takes time and effort. Account executives need to communicate with customers on a regular basis and maintain a complete understanding of who that customer is and what they need. This module focuses on Dynamics 365 Embedded Intelligence, which businesses can use to help build those customer relationships by using its features such as the relationship assistant, auto capture and email tracking, and sales insights.",,intermediate,functional-consultant,dynamics-sales,92,47,4.77,https://docs.microsoft.com/en-us/learn/modules/working-with-sales-insights/?WT.mc_id=api_CatalogApi
ms-learn,f364fb63-3da5-4139-a456-1031a0a1dea9,MS Learn,Work with commodity pricing and compliance in Dynamics 365 Supply Chain Management,This module provides information about how to work with commodity pricing and compliance in Dynamics 365 Supply Chain Management.,,intermediate,business-user,dynamics-365,116,107,4.65,https://docs.microsoft.com/en-us/learn/modules/work-commodity-pricing-compliance-dyn365-supply-chain-mgmt/?WT.mc_id=api_CatalogApi
ms-learn,53eabeef-3de8-4d57-8b58-5bc4342fef59,MS Learn,Work with commodity pricing and compliance in Dynamics 365 Supply Chain Management,This module provides information about how to work with commodity pricing and compliance in Dynamics 365 Supply Chain Management.,,intermediate,business-user,dynamics-scm,116,107,4.65,https://docs.microsoft.com/en-us/learn/modules/work-commodity-pricing-compliance-dyn365-supply-chain-mgmt/?WT.mc_id=api_CatalogApi
ms-learn,f59e3606-d011-4732-af76-45f232d7dd40,MS Learn,Work with commodity pricing and compliance in Dynamics 365 Supply Chain Management,This module provides information about how to work with commodity pricing and compliance in Dynamics 365 Supply Chain Management.,,intermediate,business-user,dynamics-finance-operations,116,107,4.65,https://docs.microsoft.com/en-us/learn/modules/work-commodity-pricing-compliance-dyn365-supply-chain-mgmt/?WT.mc_id=api_CatalogApi
ms-learn,4b72eb73-9641-490c-a184-e1ee14fab198,MS Learn,Work with commodity pricing and compliance in Dynamics 365 Supply Chain Management,This module provides information about how to work with commodity pricing and compliance in Dynamics 365 Supply Chain Management.,,intermediate,functional-consultant,dynamics-365,116,107,4.65,https://docs.microsoft.com/en-us/learn/modules/work-commodity-pricing-compliance-dyn365-supply-chain-mgmt/?WT.mc_id=api_CatalogApi
ms-learn,e2ca84b6-55d3-4c76-a20c-4752657a7b64,MS Learn,Work with commodity pricing and compliance in Dynamics 365 Supply Chain Management,This module provides information about how to work with commodity pricing and compliance in Dynamics 365 Supply Chain Management.,,intermediate,functional-consultant,dynamics-scm,116,107,4.65,https://docs.microsoft.com/en-us/learn/modules/work-commodity-pricing-compliance-dyn365-supply-chain-mgmt/?WT.mc_id=api_CatalogApi
ms-learn,3c546b03-68f9-4fda-934d-f490213c4e40,MS Learn,Work with commodity pricing and compliance in Dynamics 365 Supply Chain Management,This module provides information about how to work with commodity pricing and compliance in Dynamics 365 Supply Chain Management.,,intermediate,functional-consultant,dynamics-finance-operations,116,107,4.65,https://docs.microsoft.com/en-us/learn/modules/work-commodity-pricing-compliance-dyn365-supply-chain-mgmt/?WT.mc_id=api_CatalogApi
ms-learn,15b9a372-7b08-4342-bdeb-b43474cb8d4d,MS Learn,Manage data sources with external data stores in Finance and Operations apps,"Administrators often need access to their data from Finance and Operations apps, to perform analytics that will help ensure that certain parameters or business metrics are met.",,advanced,administrator,dynamics-365,34,127,4.66,https://docs.microsoft.com/en-us/learn/modules/external-data-sources-finance-operations/?WT.mc_id=api_CatalogApi
ms-learn,7061cc89-908d-4336-87fe-ee5c5447a000,MS Learn,Manage data sources with external data stores in Finance and Operations apps,"Administrators often need access to their data from Finance and Operations apps, to perform analytics that will help ensure that certain parameters or business metrics are met.",,advanced,administrator,dynamics-finance-operations,34,127,4.66,https://docs.microsoft.com/en-us/learn/modules/external-data-sources-finance-operations/?WT.mc_id=api_CatalogApi
ms-learn,a3ea3cca-5198-4631-b9b9-fbefacf4eb23,MS Learn,Manage data sources with external data stores in Finance and Operations apps,"Administrators often need access to their data from Finance and Operations apps, to perform analytics that will help ensure that certain parameters or business metrics are met.",,advanced,administrator,dynamics-finance,34,127,4.66,https://docs.microsoft.com/en-us/learn/modules/external-data-sources-finance-operations/?WT.mc_id=api_CatalogApi
ms-learn,d0e08171-e106-485f-8efc-d36ee0bcbc5d,MS Learn,Manage data sources with external data stores in Finance and Operations apps,"Administrators often need access to their data from Finance and Operations apps, to perform analytics that will help ensure that certain parameters or business metrics are met.",,advanced,administrator,dynamics-scm,34,127,4.66,https://docs.microsoft.com/en-us/learn/modules/external-data-sources-finance-operations/?WT.mc_id=api_CatalogApi
ms-learn,833d6dc4-93a3-440e-906a-252e75d589e7,MS Learn,Manage data sources with external data stores in Finance and Operations apps,"Administrators often need access to their data from Finance and Operations apps, to perform analytics that will help ensure that certain parameters or business metrics are met.",,advanced,developer,dynamics-365,34,127,4.66,https://docs.microsoft.com/en-us/learn/modules/external-data-sources-finance-operations/?WT.mc_id=api_CatalogApi
ms-learn,3d60f79c-5003-429e-8634-ae84e2427637,MS Learn,Manage data sources with external data stores in Finance and Operations apps,"Administrators often need access to their data from Finance and Operations apps, to perform analytics that will help ensure that certain parameters or business metrics are met.",,advanced,developer,dynamics-finance-operations,34,127,4.66,https://docs.microsoft.com/en-us/learn/modules/external-data-sources-finance-operations/?WT.mc_id=api_CatalogApi
ms-learn,7e6dbf87-d365-4d7c-9b3f-7a8654cd0160,MS Learn,Manage data sources with external data stores in Finance and Operations apps,"Administrators often need access to their data from Finance and Operations apps, to perform analytics that will help ensure that certain parameters or business metrics are met.",,advanced,developer,dynamics-finance,34,127,4.66,https://docs.microsoft.com/en-us/learn/modules/external-data-sources-finance-operations/?WT.mc_id=api_CatalogApi
ms-learn,6c4da7e4-5aa7-4836-a956-f02625b0d2a5,MS Learn,Manage data sources with external data stores in Finance and Operations apps,"Administrators often need access to their data from Finance and Operations apps, to perform analytics that will help ensure that certain parameters or business metrics are met.",,advanced,developer,dynamics-scm,34,127,4.66,https://docs.microsoft.com/en-us/learn/modules/external-data-sources-finance-operations/?WT.mc_id=api_CatalogApi
ms-learn,2fb067ce-a462-47a5-af32-ed91be1ee566,MS Learn,Tools for code and data upgrade from Dynamics AX 2012 to Finance and Operations apps,Microsoft supports upgrades from Dynamics AX 2012 R2 and R3 to Finance and Operations apps. All tools to upgrade are generally available.,,intermediate,solution-architect,dynamics-finance-operations,66,3,4.67,https://docs.microsoft.com/en-us/learn/modules/tools-code-data-upgrade-ax-2012-finance-operations/?WT.mc_id=api_CatalogApi
ms-learn,21ecacb9-7e19-4daf-9b46-94372d674473,MS Learn,Tools for code and data upgrade from Dynamics AX 2012 to Finance and Operations apps,Microsoft supports upgrades from Dynamics AX 2012 R2 and R3 to Finance and Operations apps. All tools to upgrade are generally available.,,intermediate,solution-architect,dynamics-scm,66,3,4.67,https://docs.microsoft.com/en-us/learn/modules/tools-code-data-upgrade-ax-2012-finance-operations/?WT.mc_id=api_CatalogApi
ms-learn,3c3b759c-f147-45b9-aa1d-6dd10c361ace,MS Learn,Tools for code and data upgrade from Dynamics AX 2012 to Finance and Operations apps,Microsoft supports upgrades from Dynamics AX 2012 R2 and R3 to Finance and Operations apps. All tools to upgrade are generally available.,,intermediate,solution-architect,dynamics-finance,66,3,4.67,https://docs.microsoft.com/en-us/learn/modules/tools-code-data-upgrade-ax-2012-finance-operations/?WT.mc_id=api_CatalogApi
ms-learn,84526c4c-610a-4a9f-90b4-418e5ef36072,MS Learn,Tools for code and data upgrade from Dynamics AX 2012 to Finance and Operations apps,Microsoft supports upgrades from Dynamics AX 2012 R2 and R3 to Finance and Operations apps. All tools to upgrade are generally available.,,intermediate,functional-consultant,dynamics-finance-operations,66,3,4.67,https://docs.microsoft.com/en-us/learn/modules/tools-code-data-upgrade-ax-2012-finance-operations/?WT.mc_id=api_CatalogApi
ms-learn,c365024d-8740-456e-8634-c210479f0280,MS Learn,Tools for code and data upgrade from Dynamics AX 2012 to Finance and Operations apps,Microsoft supports upgrades from Dynamics AX 2012 R2 and R3 to Finance and Operations apps. All tools to upgrade are generally available.,,intermediate,functional-consultant,dynamics-scm,66,3,4.67,https://docs.microsoft.com/en-us/learn/modules/tools-code-data-upgrade-ax-2012-finance-operations/?WT.mc_id=api_CatalogApi
ms-learn,61137443-2447-4f76-9bdf-b311368c81c5,MS Learn,Tools for code and data upgrade from Dynamics AX 2012 to Finance and Operations apps,Microsoft supports upgrades from Dynamics AX 2012 R2 and R3 to Finance and Operations apps. All tools to upgrade are generally available.,,intermediate,functional-consultant,dynamics-finance,66,3,4.67,https://docs.microsoft.com/en-us/learn/modules/tools-code-data-upgrade-ax-2012-finance-operations/?WT.mc_id=api_CatalogApi
ms-learn,04407773-7c1b-4bca-93cf-60c49bf49443,MS Learn,Tools for code and data upgrade from Dynamics AX 2012 to Finance and Operations apps,Microsoft supports upgrades from Dynamics AX 2012 R2 and R3 to Finance and Operations apps. All tools to upgrade are generally available.,,intermediate,administrator,dynamics-finance-operations,66,3,4.67,https://docs.microsoft.com/en-us/learn/modules/tools-code-data-upgrade-ax-2012-finance-operations/?WT.mc_id=api_CatalogApi
ms-learn,fc32945c-3a80-4956-9f19-adaf9ca940e0,MS Learn,Tools for code and data upgrade from Dynamics AX 2012 to Finance and Operations apps,Microsoft supports upgrades from Dynamics AX 2012 R2 and R3 to Finance and Operations apps. All tools to upgrade are generally available.,,intermediate,administrator,dynamics-scm,66,3,4.67,https://docs.microsoft.com/en-us/learn/modules/tools-code-data-upgrade-ax-2012-finance-operations/?WT.mc_id=api_CatalogApi
ms-learn,892ac205-092c-4d4b-9181-26cc48f985d4,MS Learn,Tools for code and data upgrade from Dynamics AX 2012 to Finance and Operations apps,Microsoft supports upgrades from Dynamics AX 2012 R2 and R3 to Finance and Operations apps. All tools to upgrade are generally available.,,intermediate,administrator,dynamics-finance,66,3,4.67,https://docs.microsoft.com/en-us/learn/modules/tools-code-data-upgrade-ax-2012-finance-operations/?WT.mc_id=api_CatalogApi
ms-learn,69630e80-7bfd-44ca-8ecb-2df889422671,MS Learn,Tools for code and data upgrade from Dynamics AX 2012 to Finance and Operations apps,Microsoft supports upgrades from Dynamics AX 2012 R2 and R3 to Finance and Operations apps. All tools to upgrade are generally available.,,intermediate,developer,dynamics-finance-operations,66,3,4.67,https://docs.microsoft.com/en-us/learn/modules/tools-code-data-upgrade-ax-2012-finance-operations/?WT.mc_id=api_CatalogApi
ms-learn,e4873632-f895-4be1-bd18-4ee0a9fed7bd,MS Learn,Tools for code and data upgrade from Dynamics AX 2012 to Finance and Operations apps,Microsoft supports upgrades from Dynamics AX 2012 R2 and R3 to Finance and Operations apps. All tools to upgrade are generally available.,,intermediate,developer,dynamics-scm,66,3,4.67,https://docs.microsoft.com/en-us/learn/modules/tools-code-data-upgrade-ax-2012-finance-operations/?WT.mc_id=api_CatalogApi
ms-learn,87e5a9f0-fd0a-4d35-bfdc-d09d11d771a7,MS Learn,Tools for code and data upgrade from Dynamics AX 2012 to Finance and Operations apps,Microsoft supports upgrades from Dynamics AX 2012 R2 and R3 to Finance and Operations apps. All tools to upgrade are generally available.,,intermediate,developer,dynamics-finance,66,3,4.67,https://docs.microsoft.com/en-us/learn/modules/tools-code-data-upgrade-ax-2012-finance-operations/?WT.mc_id=api_CatalogApi
ms-learn,215ca93d-3142-49f7-b2cf-e56c38981a65,MS Learn,Use inventory reports in Dynamics 365 Supply Chain Management,"One of the factors for a successful business is having visibility into how much inventory exists at any given time. Inventory reports in Dynamics 365 Supply Chain Management will show how much inventory you have in variety of different ways, and will explain how to be more effective in your inventory investments.",,intermediate,business-user,dynamics-365,65,239,4.65,https://docs.microsoft.com/en-us/learn/modules/use-inventory-reports-dyn365-supply-chain-mgmt/?WT.mc_id=api_CatalogApi
ms-learn,f5b7cdfd-b7d3-4ac8-b7a1-62659aab6399,MS Learn,Use inventory reports in Dynamics 365 Supply Chain Management,"One of the factors for a successful business is having visibility into how much inventory exists at any given time. Inventory reports in Dynamics 365 Supply Chain Management will show how much inventory you have in variety of different ways, and will explain how to be more effective in your inventory investments.",,intermediate,business-user,dynamics-scm,65,239,4.65,https://docs.microsoft.com/en-us/learn/modules/use-inventory-reports-dyn365-supply-chain-mgmt/?WT.mc_id=api_CatalogApi
ms-learn,a330fefe-40f0-4532-b4fe-cc8531d80a25,MS Learn,Use inventory reports in Dynamics 365 Supply Chain Management,"One of the factors for a successful business is having visibility into how much inventory exists at any given time. Inventory reports in Dynamics 365 Supply Chain Management will show how much inventory you have in variety of different ways, and will explain how to be more effective in your inventory investments.",,intermediate,business-user,dynamics-finance-operations,65,239,4.65,https://docs.microsoft.com/en-us/learn/modules/use-inventory-reports-dyn365-supply-chain-mgmt/?WT.mc_id=api_CatalogApi
ms-learn,ad600912-6b33-4083-8528-6c454f43c958,MS Learn,Use inventory reports in Dynamics 365 Supply Chain Management,"One of the factors for a successful business is having visibility into how much inventory exists at any given time. Inventory reports in Dynamics 365 Supply Chain Management will show how much inventory you have in variety of different ways, and will explain how to be more effective in your inventory investments.",,intermediate,functional-consultant,dynamics-365,65,239,4.65,https://docs.microsoft.com/en-us/learn/modules/use-inventory-reports-dyn365-supply-chain-mgmt/?WT.mc_id=api_CatalogApi
ms-learn,a7369687-aadb-486f-9819-262d7059b1b0,MS Learn,Use inventory reports in Dynamics 365 Supply Chain Management,"One of the factors for a successful business is having visibility into how much inventory exists at any given time. Inventory reports in Dynamics 365 Supply Chain Management will show how much inventory you have in variety of different ways, and will explain how to be more effective in your inventory investments.",,intermediate,functional-consultant,dynamics-scm,65,239,4.65,https://docs.microsoft.com/en-us/learn/modules/use-inventory-reports-dyn365-supply-chain-mgmt/?WT.mc_id=api_CatalogApi
ms-learn,2d1a05cf-8875-49c3-87b6-c744cbe4d34b,MS Learn,Use inventory reports in Dynamics 365 Supply Chain Management,"One of the factors for a successful business is having visibility into how much inventory exists at any given time. Inventory reports in Dynamics 365 Supply Chain Management will show how much inventory you have in variety of different ways, and will explain how to be more effective in your inventory investments.",,intermediate,functional-consultant,dynamics-finance-operations,65,239,4.65,https://docs.microsoft.com/en-us/learn/modules/use-inventory-reports-dyn365-supply-chain-mgmt/?WT.mc_id=api_CatalogApi
ms-learn,8cec8078-a8af-485f-819c-8a5a1b4ad4ac,MS Learn,Work with Asset leasing in Dynamics 365 Finance,"Asset leasing captures and processes information about leases and helps you generate journal entries throughout the life cycle of the lease, from initial recognition, monthly journal entries, to impairment and termination of the lease.",,intermediate,functional-consultant,dynamics-finance,143,6,5.0,https://docs.microsoft.com/en-us/learn/modules/work-asset-leasing-finance/?WT.mc_id=api_CatalogApi
ms-learn,ccebeab6-5e5c-4992-aa30-7c06b8020e62,MS Learn,Work with Asset leasing in Dynamics 365 Finance,"Asset leasing captures and processes information about leases and helps you generate journal entries throughout the life cycle of the lease, from initial recognition, monthly journal entries, to impairment and termination of the lease.",,intermediate,functional-consultant,dynamics-finance-operations,143,6,5.0,https://docs.microsoft.com/en-us/learn/modules/work-asset-leasing-finance/?WT.mc_id=api_CatalogApi
ms-learn,7b9e3397-5655-40b7-bf61-54dcbaed31a1,MS Learn,Work with Asset leasing in Dynamics 365 Finance,"Asset leasing captures and processes information about leases and helps you generate journal entries throughout the life cycle of the lease, from initial recognition, monthly journal entries, to impairment and termination of the lease.",,intermediate,business-user,dynamics-finance,143,6,5.0,https://docs.microsoft.com/en-us/learn/modules/work-asset-leasing-finance/?WT.mc_id=api_CatalogApi
ms-learn,6048504f-88f5-409f-8ce5-fa7faacba538,MS Learn,Work with Asset leasing in Dynamics 365 Finance,"Asset leasing captures and processes information about leases and helps you generate journal entries throughout the life cycle of the lease, from initial recognition, monthly journal entries, to impairment and termination of the lease.",,intermediate,business-user,dynamics-finance-operations,143,6,5.0,https://docs.microsoft.com/en-us/learn/modules/work-asset-leasing-finance/?WT.mc_id=api_CatalogApi
ms-learn,6e9285d8-048e-4952-a415-176e6077047f,MS Learn,Perform a VAT rate change in Dynamics 365 Business Central,"Do you want to know what to do in Business Central when a VAT rate changes? This module will focus on how to use the VAT Rate Change Tool, which enables you to change VAT rates to maintain accurate VAT reporting.",,intermediate,functional-consultant,dynamics-365,43,40,4.75,https://docs.microsoft.com/en-us/learn/modules/rate-change-dynamics-365-business-central/?WT.mc_id=api_CatalogApi
ms-learn,2cb260f6-9516-4efe-a83a-d32eca8c3e22,MS Learn,Perform a VAT rate change in Dynamics 365 Business Central,"Do you want to know what to do in Business Central when a VAT rate changes? This module will focus on how to use the VAT Rate Change Tool, which enables you to change VAT rates to maintain accurate VAT reporting.",,intermediate,functional-consultant,dynamics-business-central,43,40,4.75,https://docs.microsoft.com/en-us/learn/modules/rate-change-dynamics-365-business-central/?WT.mc_id=api_CatalogApi
ms-learn,b2fa4909-41a3-4e98-98b7-5c10db91fc2b,MS Learn,Perform a VAT rate change in Dynamics 365 Business Central,"Do you want to know what to do in Business Central when a VAT rate changes? This module will focus on how to use the VAT Rate Change Tool, which enables you to change VAT rates to maintain accurate VAT reporting.",,intermediate,business-user,dynamics-365,43,40,4.75,https://docs.microsoft.com/en-us/learn/modules/rate-change-dynamics-365-business-central/?WT.mc_id=api_CatalogApi
ms-learn,21d49b4d-28f1-4289-be03-ba4264ed0e7d,MS Learn,Perform a VAT rate change in Dynamics 365 Business Central,"Do you want to know what to do in Business Central when a VAT rate changes? This module will focus on how to use the VAT Rate Change Tool, which enables you to change VAT rates to maintain accurate VAT reporting.",,intermediate,business-user,dynamics-business-central,43,40,4.75,https://docs.microsoft.com/en-us/learn/modules/rate-change-dynamics-365-business-central/?WT.mc_id=api_CatalogApi
ms-learn,032015fe-27be-4650-b0aa-6a4a4aa53beb,MS Learn,Use the fixed assets reclassification journal in Dynamics 365 Business Central,This module explains how to use the reclassification journal and prepare fixed assets transfers or a partial disposal of an asset.,,intermediate,functional-consultant,dynamics-365,21,25,4.8,https://docs.microsoft.com/en-us/learn/modules/use-fixed-assets-reclassification-journal/?WT.mc_id=api_CatalogApi
ms-learn,0a459891-3314-4068-9b9a-ea150af772b6,MS Learn,Use the fixed assets reclassification journal in Dynamics 365 Business Central,This module explains how to use the reclassification journal and prepare fixed assets transfers or a partial disposal of an asset.,,intermediate,functional-consultant,dynamics-business-central,21,25,4.8,https://docs.microsoft.com/en-us/learn/modules/use-fixed-assets-reclassification-journal/?WT.mc_id=api_CatalogApi
ms-learn,5353fa18-6513-4cac-b7bb-f218949c6f02,MS Learn,Use the fixed assets reclassification journal in Dynamics 365 Business Central,This module explains how to use the reclassification journal and prepare fixed assets transfers or a partial disposal of an asset.,,intermediate,business-user,dynamics-365,21,25,4.8,https://docs.microsoft.com/en-us/learn/modules/use-fixed-assets-reclassification-journal/?WT.mc_id=api_CatalogApi
ms-learn,91d9e68d-97e2-4e08-9d8c-d85c50617970,MS Learn,Use the fixed assets reclassification journal in Dynamics 365 Business Central,This module explains how to use the reclassification journal and prepare fixed assets transfers or a partial disposal of an asset.,,intermediate,business-user,dynamics-business-central,21,25,4.8,https://docs.microsoft.com/en-us/learn/modules/use-fixed-assets-reclassification-journal/?WT.mc_id=api_CatalogApi
ms-learn,00ad863d-0e4c-4924-87fd-b161d278a764,MS Learn,Get started with cost accounting in Dynamics 365 Finance,"Cost accounting lets you collect data from various sources, such as the general ledger, sub-ledgers, budgets, and statistical information. You can then analyze, summarize, and evaluate cost data, so that management can make the best possible decisions for price updates, budgets, cost control, and so on.",,beginner,business-user,dynamics-365,56,172,4.53,https://docs.microsoft.com/en-us/learn/modules/get-started-cost-accounting-dyn365-finance/?WT.mc_id=api_CatalogApi
ms-learn,413c2780-bec8-4816-891b-ade87d795cdc,MS Learn,Get started with cost accounting in Dynamics 365 Finance,"Cost accounting lets you collect data from various sources, such as the general ledger, sub-ledgers, budgets, and statistical information. You can then analyze, summarize, and evaluate cost data, so that management can make the best possible decisions for price updates, budgets, cost control, and so on.",,beginner,business-user,dynamics-finance,56,172,4.53,https://docs.microsoft.com/en-us/learn/modules/get-started-cost-accounting-dyn365-finance/?WT.mc_id=api_CatalogApi
ms-learn,55242b3e-e3b9-4637-a9ed-bb5ab563fc16,MS Learn,Get started with cost accounting in Dynamics 365 Finance,"Cost accounting lets you collect data from various sources, such as the general ledger, sub-ledgers, budgets, and statistical information. You can then analyze, summarize, and evaluate cost data, so that management can make the best possible decisions for price updates, budgets, cost control, and so on.",,beginner,business-user,dynamics-finance-operations,56,172,4.53,https://docs.microsoft.com/en-us/learn/modules/get-started-cost-accounting-dyn365-finance/?WT.mc_id=api_CatalogApi
ms-learn,1b4be4ee-3c23-40c4-b51f-3f25c7bc504b,MS Learn,Get started with cost accounting in Dynamics 365 Finance,"Cost accounting lets you collect data from various sources, such as the general ledger, sub-ledgers, budgets, and statistical information. You can then analyze, summarize, and evaluate cost data, so that management can make the best possible decisions for price updates, budgets, cost control, and so on.",,beginner,functional-consultant,dynamics-365,56,172,4.53,https://docs.microsoft.com/en-us/learn/modules/get-started-cost-accounting-dyn365-finance/?WT.mc_id=api_CatalogApi
ms-learn,8bb68281-456e-4085-a410-3cceac49c878,MS Learn,Get started with cost accounting in Dynamics 365 Finance,"Cost accounting lets you collect data from various sources, such as the general ledger, sub-ledgers, budgets, and statistical information. You can then analyze, summarize, and evaluate cost data, so that management can make the best possible decisions for price updates, budgets, cost control, and so on.",,beginner,functional-consultant,dynamics-finance,56,172,4.53,https://docs.microsoft.com/en-us/learn/modules/get-started-cost-accounting-dyn365-finance/?WT.mc_id=api_CatalogApi
ms-learn,077da898-f503-4e2d-aea5-4df98439140f,MS Learn,Get started with cost accounting in Dynamics 365 Finance,"Cost accounting lets you collect data from various sources, such as the general ledger, sub-ledgers, budgets, and statistical information. You can then analyze, summarize, and evaluate cost data, so that management can make the best possible decisions for price updates, budgets, cost control, and so on.",,beginner,functional-consultant,dynamics-finance-operations,56,172,4.53,https://docs.microsoft.com/en-us/learn/modules/get-started-cost-accounting-dyn365-finance/?WT.mc_id=api_CatalogApi
ms-learn,73ec20a5-92c3-4993-83e3-4c81d5635740,MS Learn,Create journals for jobs in Dynamics 365 Business Central,Do you need to prepare Dynamics 365 Business Central to post job usage for resources and items? This module will show you how to set up job journals.,,intermediate,functional-consultant,dynamics-365,17,15,4.8,https://docs.microsoft.com/en-us/learn/modules/create-journals-for-jobs/?WT.mc_id=api_CatalogApi
ms-learn,526be7de-278f-4db4-9fd9-3424db1a89d9,MS Learn,Create journals for jobs in Dynamics 365 Business Central,Do you need to prepare Dynamics 365 Business Central to post job usage for resources and items? This module will show you how to set up job journals.,,intermediate,functional-consultant,dynamics-business-central,17,15,4.8,https://docs.microsoft.com/en-us/learn/modules/create-journals-for-jobs/?WT.mc_id=api_CatalogApi
